"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
52,"high",0.0036144578313253,0.216326530612245,NA,NA,0,0,0,0,0.0908507492507492,0.909149250749251
50,"high",0,1,0.1,0.1,0.855676723276723,0.859195604395604,0.861616170225384,0.864745053826744,0.126666933066933,0.0176563436563437
56,"high",0.0036144578313253,0.281632653061225,0.101044987756035,0.101367345877298,0.126583016983017,0.152284915084915,0.419723754827009,0.426867445113449,0.256693306693307,0.616723676323676
54,"high",0.0036144578313253,0.248979591836735,NA,NA,0,0.00384455544455544,0,0.386735502471972,0.0906425574425574,0.909357442557443
57,"high",0.0036144578313253,0.297959183673469,0.100984137967313,0.101330962674462,0.244224975024975,0.244845154845155,0.458792803255111,0.451856852102473,0.35160959040959,0.404165434565435
51,"high",0.0036144578313253,0.2,NA,NA,0,0,0,0,0.0937686313686314,0.906231368631369
55,"high",0.0036144578313253,0.26530612244898,0.101238066352521,0.101513870679325,0.00757442557442557,0.109449350649351,0.309936368276836,0.422773922083258,0.10408031968032,0.888345254745255
59,"high",0.0036144578313253,0.330612244897959,0.100918623829865,0.101288423124988,0.352654145854146,0.342478721278721,0.49633146585307,0.496165873681937,0.396931068931069,0.250414785214785
61,"high",0.0036144578313253,0.363265306122449,0.100841899464764,0.10124660975241,0.409301098901099,0.42700979020979,0.533954028918659,0.536615727196625,0.388464335664336,0.202234565434565
58,"high",0.0036144578313253,0.314285714285714,0.100955586444272,0.101314006505132,0.304646953046953,0.29038961038961,0.472723539162296,0.47131385592066,0.386531868131868,0.308821178821179
66,"high",0.0036144578313253,0.444897959183673,0.100655058596883,0.101150506745139,0.57417982017982,0.576659340659341,0.63370603291433,0.636925579252972,0.334304895104895,0.0915152847152847
60,"high",0.0036144578313253,0.346938775510204,0.100868290033675,0.101260736539406,0.385289110889111,0.400091508491508,0.51988299363166,0.534227180288582,0.387745054945055,0.226965834165834
64,"high",0.0036144578313253,0.412244897959184,0.100715145343939,0.101178385996763,0.525475324675325,0.525084915084915,0.602543204230058,0.599902300932698,0.356218181818182,0.118306493506494
67,"high",0.0036144578313253,0.461224489795918,0.100618985050181,0.101134012622747,0.605508491508492,0.602077122877123,0.656887166560763,0.655041122046391,0.31489030969031,0.0796011988011988
62,"high",0.0036144578313253,0.379591836734694,0.100782155165281,0.101215188267201,0.469088111888112,0.46857982017982,0.5645236517874,0.55925181570759,0.379004195804196,0.151907692307692
68,"high",0.0036144578313253,0.477551020408163,0.100612565353431,0.101128783881499,0.617403396603397,0.621503696303696,0.662477562514707,0.668307221106491,0.309095304695305,0.0735012987012987
63,"high",0.0036144578313253,0.395918367346939,0.100752486019434,0.101198780211824,0.494453146853147,0.505616383616384,0.58267494993394,0.58847040579329,0.369972427572428,0.135574425574426
65,"high",0.0036144578313253,0.428571428571429,0.100682297548794,0.101164247699554,0.560188211788212,0.571032567432567,0.622934000625392,0.626981881289352,0.342596603396603,0.0972151848151848
70,"high",0.0036144578313253,0.510204081632653,0.100561802028191,0.1011068382404,0.654053946053946,0.652900699300699,0.691288411874309,0.69181464224691,0.286097502497502,0.0598485514485514
69,"high",0.0036144578313253,0.493877551020408,0.100588889359478,0.101116482370582,0.63324035964036,0.643743856143856,0.673192212200001,0.684234095144418,0.299107692307692,0.067651948051948
71,"high",0.0036144578313253,0.526530612244898,0.100543165028838,0.101099650051061,0.662827172827173,0.671725874125874,0.699643781364706,0.705832134380489,0.277253946053946,0.0599188811188811
74,"high",0.0036144578313253,0.575510204081633,0.100490366024938,0.101074567369921,0.702287712287712,0.707187212787213,0.729104983798267,0.733434427792243,0.249050949050949,0.0486613386613387
76,"high",0.0036144578313253,0.608163265306122,0.100451233352365,0.101060773094931,0.728630569430569,0.724720879120879,0.75161537588168,0.749867487269706,0.229635564435564,0.0417338661338661
72,"high",0.0036144578313253,0.542857142857143,0.100523528412113,0.101090907922724,0.679453346653347,0.677238361638362,0.711654215426906,0.710843975358998,0.266256543456543,0.0542901098901099
78,"high",0.0036144578313253,0.640816326530612,0.100424530015951,0.101049206605028,0.741265134865135,0.740834765234765,0.76255634317783,0.762069876342955,0.21996003996004,0.0387748251748252
73,"high",0.0036144578313253,0.559183673469388,0.100499821658945,0.10108094947334,0.693617182817183,0.694695304695305,0.723192940620774,0.723095799934043,0.256454345654346,0.0499284715284715
75,"high",0.0036144578313253,0.591836734693878,0.100467869952024,0.101067294127044,0.713354245754246,0.715697902097902,0.740541052841124,0.739028215175249,0.240485914085914,0.0461598401598402
77,"high",0.0036144578313253,0.624489795918367,0.100429437570403,0.101050360880269,0.74061018981019,0.744298101898102,0.76243777505401,0.764984821379579,0.22092027972028,0.0384695304695305
